player_id,player_name,season,valid_from_season,team_id,primary_position,age,matches_played,starts,minutes_played,minutes_per_90,goals,assists,goals_assists,non_pen_goals,xg,xag,npxg,npxg_xag,shots,shots_on_target,sot_pct,avg_shot_distance,goals_per_shot,goals_per_sot,goals_per_90,assists_per_90,xg_per_90,xag_per_90,npxg_per_90,g_a_per_90,shots_per_90,sot_per_90,sca,gca,sca_per_90,gca_per_90,sca_per_90_calc,gca_per_90_calc,key_passes,passes_into_box,prog_passes,prog_carries,prog_receptions,tackles,tackles_won,interceptions,clearances,blocks,errors_leading_to_shot,tackles_per_90,interceptions_per_90,yellows,reds,fouls_committed,fouls_drawn,touches,carries,carry_dist,progressive_carry_dist,dribbles_attempted,dribbles_completed,dribble_success_rate,miscontrols,dispossessed,performance_score
63,Álex Jiménez,2025/26,2026/27,3,DF,20.0,1,0,4.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,1,0,0,0,6,1,2,0,0,0,,0,0,0.2451320132013201
64,Đorđe Petrović,2025/26,2026/27,3,GK,25.0,4,4,360.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.25,0.0,0.25,0.0,0,0,0,0,0,0,0,0,6,0,1,0.0,0.0,1,0,0,0,146,81,386,247,0,0,,0,0,0.2965346534653465
65,Aaron Hickey,2025/26,2026/27,4,DF,23.0,3,0,23.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3.91,0.0,3.3333333333333335,0.0,0,0,0,0,1,3,1,0,1,0,0,10.0,0.0,1,0,1,2,17,5,28,21,1,0,0.0,2,0,0.2884488448844885
66,Antoni Milambo,2025/26,2026/27,4,MF,20.0,1,1,45.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0.0,2.0,0.0,0,0,3,1,1,3,1,0,0,2,0,6.0,0.0,0,0,0,0,19,5,32,30,0,0,,1,0,0.3094884488448845
67,Caoimhín Kelleher,2025/26,2026/27,4,GK,26.0,4,4,360.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.25,0.0,0.25,0.0,0,0,1,0,0,1,0,0,1,0,0,0.25,0.0,1,0,0,0,152,71,347,227,0,0,,0,0,0.28704620462046204
68,Dango Ouattara,2025/26,2026/27,4,FW,23.0,3,2,191.0,2.1,1,0,1,1,0.9,0.0,0.9,0.9,3,3,100.0,9.4,0.33,0.33,0.47619047619047616,0.0,0.42857142857142855,0.0,0.42857142857142855,0.47619047619047616,1.4285714285714286,1.4285714285714286,3,1,1.41,0.47,1.4285714285714286,0.47619047619047616,0,0,0,5,9,4,2,2,7,3,0,1.9047619047619047,0.9523809523809523,0,0,5,3,68,34,223,105,12,3,25.0,5,2,0.6258250825082509
69,Ethan Pinnock,2025/26,2026/27,4,DF,32.0,1,1,82.0,0.9,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,2,1,0,2,3,2,0,1.1111111111111112,2.2222222222222223,1,0,0,1,43,22,73,22,0,0,,0,0,0.3165841584158416
70,Fabio Carvalho,2025/26,2026/27,4,FW,23.0,3,1,92.0,1.0,1,0,1,1,0.7,0.0,0.7,0.7,2,1,50.0,12.4,0.5,1.0,1.0,0.0,0.7,0.0,0.7,1.0,2.0,1.0,3,1,2.93,0.98,3.0,1.0,0,1,2,2,5,3,2,0,1,1,0,3.0,0.0,0,0,0,0,32,13,91,31,3,1,33.3,1,1,0.5098184818481849
71,Frank Onyeka,2025/26,2026/27,4,MF,27.0,3,0,64.0,0.7,0,1,1,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,1.4285714285714286,0.0,0.14285714285714288,0.0,1.4285714285714286,0.0,0.0,1,1,1.41,1.41,1.4285714285714286,1.4285714285714286,1,0,1,2,1,1,0,0,2,0,0,1.4285714285714286,0.0,0,0,2,3,33,17,103,46,2,0,0.0,1,0,0.3896039603960396
72,Jordan Henderson,2025/26,2026/27,4,MF,35.0,4,3,250.0,2.8,0,1,1,0,0.0,0.2,0.0,0.2,1,0,0.0,14.1,0.0,,0.0,0.35714285714285715,0.0,0.07142857142857144,0.0,0.35714285714285715,0.35714285714285715,0.0,5,1,1.8,0.36,1.7857142857142858,0.35714285714285715,1,1,12,3,0,5,1,2,5,3,0,1.7857142857142858,0.7142857142857143,0,0,4,1,139,76,337,144,1,0,0.0,2,1,0.583910891089109
73,Keane Lewis-Potter,2025/26,2026/27,4,DF,24.0,4,4,318.0,3.5,0,0,0,0,0.1,0.0,0.1,0.2,2,0,0.0,19.5,0.0,,0.0,0.0,0.028571428571428574,0.0,0.028571428571428574,0.0,0.5714285714285714,0.0,2,0,0.57,0.0,0.5714285714285714,0.0,1,0,3,4,9,6,4,1,10,0,0,1.7142857142857142,0.2857142857142857,0,0,2,3,114,48,241,131,3,1,33.3,4,4,0.5533828382838285
74,Kevin Schade,2025/26,2026/27,4,FW,23.0,4,3,302.0,3.4,1,0,1,1,1.6,0.1,0.9,0.9,7,2,28.6,14.1,0.14,0.5,0.29411764705882354,0.0,0.4705882352941177,0.029411764705882356,0.2647058823529412,0.29411764705882354,2.058823529411765,0.5882352941176471,3,1,0.89,0.3,0.8823529411764706,0.29411764705882354,1,0,1,6,7,8,2,2,1,2,0,2.3529411764705883,0.5882352941176471,0,0,7,2,101,39,312,127,9,2,22.2,7,5,0.6414191419141915
75,Kristoffer Ajer,2025/26,2026/27,4,DF,27.0,2,0,14.0,0.2,0,1,1,0,0.0,0.7,0.0,0.7,1,1,100.0,11.4,0.0,0.0,0.0,5.0,0.0,3.4999999999999996,0.0,5.0,5.0,5.0,1,1,6.43,6.43,5.0,5.0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,6,2,9,5,0,0,,0,1,0.34257425742574266
76,Mathias Jensen,2025/26,2026/27,4,MF,29.0,3,2,152.0,1.7,0,0,0,0,0.1,0.2,0.1,0.3,1,0,0.0,13.6,0.0,,0.0,0.0,0.05882352941176471,0.11764705882352942,0.05882352941176471,0.0,0.5882352941176471,0.0,5,1,2.96,0.59,2.9411764705882355,0.5882352941176471,3,2,9,0,1,7,5,1,6,2,0,4.11764705882353,0.5882352941176471,0,0,0,1,80,27,59,37,2,1,50.0,3,1,0.5760726072607262
77,Michael Kayode,2025/26,2026/27,4,DF,21.0,4,4,346.0,3.8,0,0,0,0,0.0,0.2,0.0,0.2,0,0,,,,,0.0,0.0,0.0,0.052631578947368425,0.0,0.0,0.0,0.0,3,0,0.78,0.0,0.7894736842105263,0.0,2,1,7,4,12,8,4,4,13,8,0,2.1052631578947367,1.0526315789473684,0,0,4,3,182,80,508,222,13,8,61.5,4,4,0.6646864686468646
78,Mikkel Damsgaard,2025/26,2026/27,4,MF,25.0,2,2,180.0,2.0,0,0,0,0,0.1,0.4,0.1,0.5,1,0,0.0,12.9,0.0,,0.0,0.0,0.05,0.2,0.05,0.0,0.5,0.0,10,1,5.0,0.5,5.0,0.5,5,4,8,6,6,3,2,2,4,5,0,1.5,1.0,0,0,2,3,95,46,264,148,8,3,37.5,3,3,0.6551155115511551
79,Nathan Collins,2025/26,2026/27,4,DF,24.0,4,4,360.0,4.0,0,0,0,0,0.0,0.1,0.0,0.1,1,0,0.0,8.7,0.0,,0.0,0.0,0.0,0.025,0.0,0.0,0.25,0.0,3,0,0.75,0.0,0.75,0.0,1,1,6,2,0,3,1,5,29,4,0,0.75,1.25,1,0,4,6,192,101,588,330,1,0,0.0,1,3,0.5137788778877888
80,Rico Henry,2025/26,2026/27,4,DF,28.0,4,1,132.0,1.5,0,0,0,0,0.1,0.1,0.1,0.3,2,0,0.0,16.5,0.0,,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,1.3333333333333333,0.0,2,0,1.36,0.0,1.3333333333333333,0.0,1,1,1,9,10,3,3,1,3,0,1,2.0,0.6666666666666666,1,0,1,2,74,35,345,242,6,6,100.0,5,0,0.5587458745874587
81,Sepp van den Berg,2025/26,2026/27,4,DF,23.0,4,4,360.0,4.0,0,0,0,0,0.2,0.0,0.2,0.2,2,1,50.0,9.3,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.5,0.25,0,0,0.0,0.0,0.0,0.0,0,0,10,2,3,3,2,2,35,5,1,0.75,0.5,0,0,1,1,212,97,586,355,0,0,,2,0,0.5190594059405941
82,Thiago,2025/26,2026/27,4,FW,24.0,4,4,341.0,3.8,2,0,2,1,1.2,1.1,0.5,1.5,5,1,20.0,13.3,0.2,1.0,0.5263157894736842,0.0,0.3157894736842105,0.2894736842105263,0.13157894736842105,0.5263157894736842,1.3157894736842106,0.2631578947368421,7,0,1.85,0.0,1.842105263157895,0.0,4,3,3,4,9,3,1,0,11,3,0,0.7894736842105263,0.0,2,0,11,2,102,36,201,92,7,4,57.1,9,4,0.6465346534653464
83,Yehor Yarmoliuk,2025/26,2026/27,4,MF,21.0,4,4,348.0,3.9,0,0,0,0,0.1,0.1,0.1,0.2,3,2,66.7,22.6,0.0,0.0,0.0,0.0,0.025641025641025644,0.025641025641025644,0.025641025641025644,0.0,0.7692307692307693,0.5128205128205129,3,0,0.78,0.0,0.7692307692307693,0.0,2,3,10,4,2,9,7,2,8,13,0,2.307692307692308,0.5128205128205129,1,0,7,0,165,82,488,194,11,5,45.5,6,3,0.6494224422442244
84,Bart Verbruggen,2025/26,2026/27,5,GK,23.0,4,4,360.0,4.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,1,0,0.25,0.0,0.25,0.0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,172,134,469,221,1,1,100.0,0,0,0.3292904290429043
85,Brajan Gruda,2025/26,2026/27,5,MF,21.0,4,0,68.0,0.8,1,0,1,1,1.2,0.1,1.2,1.3,5,2,40.0,14.8,0.2,0.5,1.25,0.0,1.4999999999999998,0.125,1.4999999999999998,1.25,6.25,2.5,3,1,3.97,1.32,3.75,1.25,1,0,2,5,7,1,0,0,0,1,0,1.25,0.0,0,0,2,1,39,26,246,147,6,4,66.7,4,4,0.5315181518151816
86,Carlos Baleba,2025/26,2026/27,5,MF,21.0,4,3,198.0,2.2,0,0,0,0,0.0,0.0,0.0,0.1,2,0,0.0,28.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,2,0,0.91,0.0,0.9090909090909091,0.0,2,0,4,1,1,2,0,4,2,2,0,0.9090909090909091,1.8181818181818181,1,0,5,2,99,46,196,80,1,1,100.0,6,1,0.41592409240924083
87,Danny Welbeck,2025/26,2026/27,5,FW,34.0,4,3,238.0,2.6,0,0,0,0,1.7,0.1,0.9,0.9,2,0,0.0,16.9,0.0,,0.0,0.0,0.6538461538461539,0.038461538461538464,0.34615384615384615,0.0,0.7692307692307692,0.0,2,0,0.76,0.0,0.7692307692307692,0.0,1,0,1,0,2,3,1,0,0,1,0,1.1538461538461537,0.0,0,0,4,1,64,32,115,24,2,0,0.0,6,1,0.39166666666666666
88,Diego Coppola,2025/26,2026/27,5,DF,21.0,1,0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,0,0,0.19933993399339933
89,Diego Gómez,2025/26,2026/27,5,MF,22.0,3,1,106.0,1.2,0,0,0,0,0.0,0.3,0.0,0.3,1,1,100.0,28.8,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8333333333333334,0.8333333333333334,1,0,0.85,0.0,0.8333333333333334,0.0,1,1,4,0,1,5,4,2,3,4,0,4.166666666666667,1.6666666666666667,1,0,4,2,53,22,74,47,2,0,0.0,1,0,0.4445544554455445
90,Ferdi Kadioglu,2025/26,2026/27,5,DF,25.0,3,0,113.0,1.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8,0.0,0.7692307692307692,0.0,0,2,3,2,4,2,2,0,10,2,0,1.5384615384615383,0.0,2,0,3,2,69,37,229,119,0,0,,2,0,0.40767326732673276
91,Georginio Rutter,2025/26,2026/27,5,FW,23.0,3,2,164.0,1.8,0,0,0,0,0.1,0.1,0.1,0.2,3,2,66.7,22.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.0,1.6666666666666665,1.1111111111111112,6,2,3.29,1.1,3.333333333333333,1.1111111111111112,2,1,6,5,11,2,2,0,3,3,0,1.1111111111111112,0.0,1,0,3,6,60,37,176,80,5,2,40.0,9,6,0.5877062706270628
92,Jack Hinshelwood,2025/26,2026/27,5,MF,20.0,3,2,107.0,1.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,2,2,1,3,3,0,2,0,0,2.5,0.0,0,0,3,1,60,42,279,146,0,0,,1,0,0.3701320132013201
93,James Milner,2025/26,2026/27,5,MF,39.0,3,1,98.0,1.1,1,0,1,0,0.8,0.0,0.0,0.0,0,0,,,,,0.9090909090909091,0.0,0.7272727272727273,0.0,0.0,0.9090909090909091,0.0,0.0,2,0,1.82,0.0,1.8181818181818181,0.0,0,0,2,2,1,3,3,1,0,2,0,2.727272727272727,0.9090909090909091,1,0,2,1,54,25,109,60,1,0,0.0,1,0,0.4548679867986799
94,Jan Paul van Hecke,2025/26,2026/27,5,DF,25.0,4,4,360.0,4.0,0,0,0,0,0.3,0.0,0.3,0.3,2,1,50.0,16.8,0.0,0.0,0.0,0.0,0.075,0.0,0.075,0.0,0.5,0.25,4,0,1.0,0.0,1.0,0.0,0,1,20,3,1,2,1,0,23,8,0,0.5,0.0,1,0,2,3,306,213,1290,812,1,0,0.0,1,0,0.5336633663366336
95,Joël Veltman,2025/26,2026/27,5,DF,33.0,2,2,180.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,1.0,0.0,1,0,9,5,1,7,3,4,5,4,0,3.5,2.0,1,0,1,7,94,40,273,192,1,0,0.0,3,0,0.5114686468646865
96,Kaoru Mitoma,2025/26,2026/27,5,FW,28.0,4,4,352.0,3.9,1,1,2,1,0.7,1.0,0.7,1.7,5,2,40.0,13.6,0.2,0.5,0.25641025641025644,0.25641025641025644,0.1794871794871795,0.25641025641025644,0.1794871794871795,0.5128205128205129,1.2820512820512822,0.5128205128205129,10,1,2.56,0.26,2.5641025641025643,0.25641025641025644,6,5,8,10,25,3,3,2,1,4,0,0.7692307692307693,0.5128205128205129,1,0,10,0,141,86,545,337,11,5,45.5,7,7,0.7905115511551156
97,Lewis Dunk,2025/26,2026/27,5,DF,33.0,4,4,360.0,4.0,0,0,0,0,0.2,0.0,0.2,0.2,3,0,0.0,10.9,0.0,,0.0,0.0,0.05,0.0,0.05,0.0,0.75,0.0,2,1,0.5,0.25,0.5,0.25,1,0,8,0,1,3,2,2,25,2,0,0.75,0.5,1,0,2,3,312,179,667,230,2,1,50.0,2,0,0.5666666666666667
98,Mats Wieffer,2025/26,2026/27,5,DF,25.0,2,2,174.0,1.9,0,0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842,2,0,1.03,0.0,1.0526315789473684,0.0,0,2,11,2,6,12,6,2,11,3,0,6.315789473684211,1.0526315789473684,1,0,2,0,125,42,248,138,1,1,100.0,2,3,0.5674917491749175
99,Matt O'Riley,2025/26,2026/27,5,MF,24.0,2,2,177.0,2.0,1,0,1,0,1.2,0.2,0.4,0.6,3,1,33.3,22.2,0.0,0.0,0.5,0.0,0.6,0.1,0.2,0.5,1.5,0.5,4,0,2.03,0.0,2.0,0.0,4,1,5,0,11,4,2,0,2,4,0,2.0,0.0,0,0,1,0,85,38,130,48,1,0,0.0,6,1,0.5348184818481847
100,Maxim De Cuyper,2025/26,2026/27,5,DF,24.0,4,4,269.0,3.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,6,1,2.01,0.33,2.0,0.3333333333333333,2,3,10,1,8,6,4,2,8,5,1,2.0,0.6666666666666666,1,0,6,6,164,88,306,121,4,1,25.0,1,4,0.6311056105610561
101,Stefanos Tzimas,2025/26,2026/27,5,FW,19.0,1,0,24.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,1,0,4,4,27,4,1,0,0.0,1,1,0.21526402640264028
102,Yankuba Minteh,2025/26,2026/27,5,FW,21.0,4,4,337.0,3.7,0,1,1,0,0.5,1.3,0.5,1.8,7,2,28.6,14.1,0.0,0.0,0.0,0.27027027027027023,0.13513513513513511,0.35135135135135137,0.13513513513513511,0.27027027027027023,1.8918918918918919,0.5405405405405405,14,1,3.74,0.27,3.7837837837837838,0.27027027027027023,6,2,4,21,29,6,5,4,1,4,0,1.6216216216216215,1.081081081081081,0,0,3,7,140,101,828,487,19,13,68.4,11,6,0.8013201320132014
103,Yasin Ayari,2025/26,2026/27,5,MF,21.0,4,2,274.0,3.0,0,0,0,0,0.2,0.1,0.2,0.2,4,2,50.0,24.6,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,1.3333333333333333,0.6666666666666666,8,0,2.63,0.0,2.6666666666666665,0.0,2,3,17,1,4,9,5,5,3,1,0,3.0,1.6666666666666667,0,0,3,8,162,97,436,172,7,1,14.3,5,2,0.654125412541254
104,Armando Broja,2025/26,2026/27,6,FW,24.0,1,0,2.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,,0,0,0.21254125412541253
105,Florentino Luís,2025/26,2026/27,6,MF,26.0,1,0,28.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,3,1,1,0,1,0,10.0,3.3333333333333335,0,0,0,0,15,0,0,0,1,0,0.0,0,0,0.27648514851485145
106,Hannibal Mejbri,2025/26,2026/27,6,MF,22.0,4,3,236.0,2.6,0,0,0,0,0.2,0.2,0.2,0.4,3,0,0.0,20.8,0.0,,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,1.1538461538461537,0.0,2,0,0.76,0.0,0.7692307692307692,0.0,1,2,5,4,8,6,2,2,1,4,0,2.3076923076923075,0.7692307692307692,0,0,5,9,92,45,211,114,5,2,40.0,3,7,0.5716996699669967
107,Hjalmar Ekdal,2025/26,2026/27,6,DF,26.0,4,4,352.0,3.9,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,14.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25641025641025644,0.0,1,0,0.26,0.0,0.25641025641025644,0.0,1,0,5,1,0,5,3,3,31,5,0,1.2820512820512822,0.7692307692307693,0,0,1,0,159,68,343,177,0,0,,0,0,0.47046204620462057
108,Jacob Bruun Larsen,2025/26,2026/27,6,FW,26.0,3,2,177.0,2.0,0,1,1,0,0.1,0.6,0.1,0.7,2,0,0.0,24.4,0.0,,0.0,0.5,0.05,0.3,0.05,0.5,1.0,0.0,3,1,1.53,0.51,1.5,0.5,2,1,4,1,13,1,1,2,4,2,0,0.5,1.0,0,0,0,0,77,38,149,87,2,1,50.0,4,3,0.5863861386138615
109,Jaidon Anthony,2025/26,2026/27,6,MF,25.0,4,4,352.0,3.9,2,1,3,2,1.7,0.2,1.7,1.9,8,3,37.5,13.4,0.25,0.67,0.5128205128205129,0.25641025641025644,0.4358974358974359,0.05128205128205129,0.4358974358974359,0.7692307692307693,2.0512820512820515,0.7692307692307693,7,2,1.79,0.51,1.794871794871795,0.5128205128205129,3,4,8,6,17,5,3,3,2,10,0,1.2820512820512822,0.7692307692307693,1,0,2,6,154,82,481,280,12,4,33.3,16,9,0.802145214521452
